=====> WARNING: Training dataset length: 0, assuming memorization test!
========== Dataset info ==========
Dataset params: {'file': '/home/ryley/WDK/ML/dataset/turbulence_dataset_clean.csv', 'Cases': ['case_1p2'], 'val_set': ['case_1p2'], 'test_set': ['case_1p2'], 'data_loader': <class 'tbnn.dataloaders.aDataset'>}
Train/Valid/Test points: 14751 / 14751 / 14751
Memorization?: True
Cluster training?: False
EPOCH     LR        TRAIN         VALID             MSE:T/V                  RL:T/V             %NR_t/%NR_v
1440   2.000E-04   6.6681E-03   6.6681E-03   6.6681E-03 / 6.6681E-03   3.4989E-01 / 3.4989E-01   77.75% / 77.75%
1450   2.000E-04   6.5361E-03   6.5361E-03   6.5361E-03 / 6.5361E-03   3.7319E-01 / 3.7319E-01   77.83% / 77.83%
1460   2.000E-04   6.9453E-03   6.9453E-03   6.9453E-03 / 6.9453E-03   3.5097E-01 / 3.5097E-01   78.08% / 78.08%
1470   2.000E-04   6.2203E-03   6.2203E-03   6.2203E-03 / 6.2203E-03   3.4948E-01 / 3.4948E-01   77.62% / 77.62%
1480   2.000E-04   6.2780E-03   6.2780E-03   6.2780E-03 / 6.2780E-03   3.6038E-01 / 3.6038E-01   78.12% / 78.12%
1490   2.000E-04   6.0974E-03   6.0974E-03   6.0974E-03 / 6.0974E-03   3.5349E-01 / 3.5349E-01   78.15% / 78.15%
1500   2.000E-04   6.4076E-03   6.4076E-03   6.4076E-03 / 6.4076E-03   3.4931E-01 / 3.4931E-01   78.16% / 78.16%
1510   2.000E-04   6.0540E-03   6.0540E-03   6.0540E-03 / 6.0540E-03   3.5195E-01 / 3.5195E-01   78.16% / 78.16%
1520   2.000E-04   6.3200E-03   6.3200E-03   6.3200E-03 / 6.3200E-03   3.6643E-01 / 3.6643E-01   78.54% / 78.54%
1530   2.000E-04   6.0175E-03   6.0175E-03   6.0175E-03 / 6.0175E-03   3.6088E-01 / 3.6088E-01   78.30% / 78.30%
1540   2.000E-04   6.4232E-03   6.4232E-03   6.4232E-03 / 6.4232E-03   3.4393E-01 / 3.4393E-01   77.93% / 77.93%
1550   2.000E-04   6.0272E-03   6.0272E-03   6.0272E-03 / 6.0272E-03   3.6418E-01 / 3.6418E-01   78.48% / 78.48%
1560   2.000E-04   8.3802E-03   8.3802E-03   8.3802E-03 / 8.3802E-03   3.4531E-01 / 3.4531E-01   78.39% / 78.39%
1570   2.000E-04   6.1429E-03   6.1429E-03   6.1429E-03 / 6.1429E-03   3.5032E-01 / 3.5032E-01   78.42% / 78.42%
1580   2.000E-04   6.1508E-03   6.1508E-03   6.1508E-03 / 6.1508E-03   3.5712E-01 / 3.5712E-01   78.95% / 78.95%
1590   2.000E-04   6.0872E-03   6.0872E-03   6.0872E-03 / 6.0872E-03   3.5211E-01 / 3.5211E-01   78.70% / 78.70%
1600   2.000E-04   5.9044E-03   5.9044E-03   5.9044E-03 / 5.9044E-03   3.5818E-01 / 3.5818E-01   78.70% / 78.70%
1610   2.000E-04   5.8490E-03   5.8490E-03   5.8490E-03 / 5.8490E-03   3.5399E-01 / 3.5399E-01   78.62% / 78.62%
1620   2.000E-04   6.4224E-03   6.4224E-03   6.4224E-03 / 6.4224E-03   3.4004E-01 / 3.4004E-01   78.77% / 78.77%
1630   2.000E-04   5.8599E-03   5.8599E-03   5.8599E-03 / 5.8599E-03   3.5591E-01 / 3.5591E-01   79.00% / 79.00%
1640   2.000E-04   8.6701E-03   8.6701E-03   8.6701E-03 / 8.6701E-03   3.2687E-01 / 3.2687E-01   78.77% / 78.77%
1650   2.000E-04   5.7369E-03   5.7369E-03   5.7369E-03 / 5.7369E-03   3.6346E-01 / 3.6346E-01   79.05% / 79.05%
1660   2.000E-04   5.9466E-03   5.9466E-03   5.9466E-03 / 5.9466E-03   3.6016E-01 / 3.6016E-01   79.11% / 79.11%
1670   2.000E-04   5.8228E-03   5.8228E-03   5.8228E-03 / 5.8228E-03   3.6235E-01 / 3.6235E-01   78.94% / 78.94%
1680   2.000E-04   6.6218E-03   6.6218E-03   6.6218E-03 / 6.6218E-03   3.2961E-01 / 3.2961E-01   78.50% / 78.50%
1690   2.000E-04   6.1531E-03   6.1531E-03   6.1531E-03 / 6.1531E-03   3.4573E-01 / 3.4573E-01   78.67% / 78.67%
1700   2.000E-04   6.0717E-03   6.0717E-03   6.0717E-03 / 6.0717E-03   3.5835E-01 / 3.5835E-01   79.02% / 79.02%
1710   2.000E-04   5.7094E-03   5.7094E-03   5.7094E-03 / 5.7094E-03   3.5215E-01 / 3.5215E-01   79.13% / 79.13%
1720   2.000E-04   6.1050E-03   6.1050E-03   6.1050E-03 / 6.1050E-03   3.6485E-01 / 3.6485E-01   79.08% / 79.08%
1730   2.000E-04   5.8633E-03   5.8633E-03   5.8633E-03 / 5.8633E-03   3.5801E-01 / 3.5801E-01   79.61% / 79.61%
1740   2.000E-04   5.6451E-03   5.6451E-03   5.6451E-03 / 5.6451E-03   3.4949E-01 / 3.4949E-01   79.19% / 79.19%
1750   2.000E-04   5.5981E-03   5.5981E-03   5.5981E-03 / 5.5981E-03   3.2905E-01 / 3.2905E-01   79.09% / 79.09%
