=====> WARNING: Training dataset length: 0, assuming memorization test!
========== Dataset info ==========
Dataset params: {'file': '/home/ryley/WDK/ML/dataset/turbulence_dataset_clean.csv', 'Cases': ['case_1p2'], 'val_set': ['case_1p2'], 'test_set': ['case_1p2'], 'data_loader': <class 'tbnn.dataloaders.aDataset'>}
Train/Valid/Test points: 14751 / 14751 / 14751
Memorization?: True
Cluster training?: False
EPOCH     LR        TRAIN         VALID             MSE:T/V                  RL:T/V             %NR_t/%NR_v
1110   1.000E-04   3.1264E-01   3.1264E-01   3.1023E-01 / 3.1023E-01   7.7776E-08 / 7.7776E-08   0.14% / 0.14%
1120   1.000E-04   3.0454E-01   3.0454E-01   3.0145E-01 / 3.0145E-01   1.0033E-07 / 1.0033E-07   0.43% / 0.43%
1130   1.000E-04   3.0198E-01   3.0198E-01   2.9989E-01 / 2.9989E-01   6.7553E-08 / 6.7553E-08   0.19% / 0.19%
1140   1.000E-04   3.0717E-01   3.0717E-01   3.0474E-01 / 3.0474E-01   7.7148E-08 / 7.7148E-08   0.15% / 0.15%
1150   1.000E-04   3.0161E-01   3.0161E-01   2.9936E-01 / 2.9936E-01   8.0401E-08 / 8.0401E-08   0.28% / 0.28%
1160   1.000E-04   3.0347E-01   3.0347E-01   3.0207E-01 / 3.0207E-01   4.4464E-08 / 4.4464E-08   0.16% / 0.16%
1170   1.000E-04   2.9705E-01   2.9705E-01   2.9475E-01 / 2.9475E-01   7.8857E-08 / 7.8857E-08   0.43% / 0.43%
1180   1.000E-04   2.9784E-01   2.9784E-01   2.9560E-01 / 2.9560E-01   7.1657E-08 / 7.1657E-08   0.31% / 0.31%
1190   1.000E-04   2.9573E-01   2.9573E-01   2.9387E-01 / 2.9387E-01   6.8835E-08 / 6.8835E-08   0.18% / 0.18%
1200   1.000E-04   2.9534E-01   2.9534E-01   2.9349E-01 / 2.9349E-01   6.4736E-08 / 6.4736E-08   0.20% / 0.20%
1210   1.000E-04   2.8910E-01   2.8910E-01   2.8709E-01 / 2.8709E-01   6.7179E-08 / 6.7179E-08   0.32% / 0.32%
1220   1.000E-04   2.9898E-01   2.9898E-01   2.9742E-01 / 2.9742E-01   4.8663E-08 / 4.8663E-08   0.30% / 0.30%
1230   1.000E-04   2.8857E-01   2.8857E-01   2.8755E-01 / 2.8755E-01   3.2449E-08 / 3.2449E-08   0.22% / 0.22%
1240   1.000E-04   2.9336E-01   2.9336E-01   2.9199E-01 / 2.9199E-01   4.5565E-08 / 4.5565E-08   0.18% / 0.18%
1250   1.000E-04   2.8427E-01   2.8427E-01   2.8286E-01 / 2.8286E-01   5.0998E-08 / 5.0998E-08   0.24% / 0.24%
1260   1.000E-04   2.8543E-01   2.8543E-01   2.8341E-01 / 2.8341E-01   4.8003E-08 / 4.8003E-08   0.45% / 0.45%
1270   1.000E-04   2.8377E-01   2.8377E-01   2.8239E-01 / 2.8239E-01   4.2602E-08 / 4.2602E-08   0.20% / 0.20%
1280   1.000E-04   2.8158E-01   2.8158E-01   2.8034E-01 / 2.8034E-01   3.8597E-08 / 3.8597E-08   0.26% / 0.26%
1290   1.000E-04   2.9913E-01   2.9913E-01   2.9806E-01 / 2.9806E-01   3.2590E-08 / 3.2590E-08   0.18% / 0.18%
1300   1.000E-04   2.7503E-01   2.7503E-01   2.7368E-01 / 2.7368E-01   4.5454E-08 / 4.5454E-08   0.20% / 0.20%
1310   1.000E-04   2.7219E-01   2.7219E-01   2.7094E-01 / 2.7094E-01   3.8518E-08 / 3.8518E-08   0.09% / 0.09%
1320   1.000E-04   2.7959E-01   2.7959E-01   2.7827E-01 / 2.7827E-01   4.1064E-08 / 4.1064E-08   0.20% / 0.20%
1330   1.000E-04   2.6875E-01   2.6875E-01   2.6736E-01 / 2.6736E-01   3.9124E-08 / 3.9124E-08   0.14% / 0.14%
1340   1.000E-04   2.6902E-01   2.6902E-01   2.6765E-01 / 2.6765E-01   3.9883E-08 / 3.9883E-08   0.14% / 0.14%
1350   1.000E-04   2.6803E-01   2.6803E-01   2.6604E-01 / 2.6604E-01   5.9966E-08 / 5.9966E-08   0.09% / 0.09%
1360   1.000E-04   2.6364E-01   2.6364E-01   2.6248E-01 / 2.6248E-01   3.6071E-08 / 3.6071E-08   0.14% / 0.14%
1370   1.000E-04   2.6193E-01   2.6193E-01   2.6079E-01 / 2.6079E-01   3.3852E-08 / 3.3852E-08   0.12% / 0.12%
1380   1.000E-04   2.7417E-01   2.7417E-01   2.7304E-01 / 2.7304E-01   3.3330E-08 / 3.3330E-08   0.16% / 0.16%
1390   1.000E-04   2.5398E-01   2.5398E-01   2.5295E-01 / 2.5295E-01   3.1632E-08 / 3.1632E-08   0.12% / 0.12%
1400   1.000E-04   2.5554E-01   2.5554E-01   2.5297E-01 / 2.5297E-01   5.0571E-08 / 5.0571E-08   0.36% / 0.36%
1410   1.000E-04   2.5479E-01   2.5479E-01   2.5347E-01 / 2.5347E-01   4.0812E-08 / 4.0812E-08   0.11% / 0.11%
1420   1.000E-04   2.5750E-01   2.5750E-01   2.5630E-01 / 2.5630E-01   3.7920E-08 / 3.7920E-08   0.11% / 0.11%
1430   1.000E-04   2.4705E-01   2.4705E-01   2.4560E-01 / 2.4560E-01   4.5461E-08 / 4.5461E-08   0.16% / 0.16%
1440   1.000E-04   2.4569E-01   2.4569E-01   2.4468E-01 / 2.4468E-01   3.1926E-08 / 3.1926E-08   0.14% / 0.14%
1450   1.000E-04   2.4721E-01   2.4721E-01   2.4535E-01 / 2.4535E-01   5.5737E-08 / 5.5737E-08   0.22% / 0.22%
1460   1.000E-04   2.4488E-01   2.4488E-01   2.4419E-01 / 2.4419E-01   2.1102E-08 / 2.1102E-08   0.05% / 0.05%
1470   1.000E-04   2.4001E-01   2.4001E-01   2.3863E-01 / 2.3863E-01   4.2143E-08 / 4.2143E-08   0.19% / 0.19%
1480   1.000E-04   2.3766E-01   2.3766E-01   2.3599E-01 / 2.3599E-01   4.6460E-08 / 4.6460E-08   0.24% / 0.24%
1490   1.000E-04   2.3970E-01   2.3970E-01   2.3854E-01 / 2.3854E-01   3.6120E-08 / 3.6120E-08   0.11% / 0.11%
1500   1.000E-04   2.3527E-01   2.3527E-01   2.3432E-01 / 2.3432E-01   2.9798E-08 / 2.9798E-08   0.11% / 0.11%
1510   1.000E-04   2.4279E-01   2.4279E-01   2.4090E-01 / 2.4090E-01   4.8292E-08 / 4.8292E-08   0.45% / 0.45%
1520   1.000E-04   2.3109E-01   2.3109E-01   2.3016E-01 / 2.3016E-01   2.8214E-08 / 2.8214E-08   0.18% / 0.18%
1530   1.000E-04   2.3130E-01   2.3130E-01   2.2998E-01 / 2.2998E-01   3.7818E-08 / 3.7818E-08   0.23% / 0.23%
1540   1.000E-04   2.4511E-01   2.4511E-01   2.4404E-01 / 2.4404E-01   3.2955E-08 / 3.2955E-08   0.19% / 0.19%
1550   1.000E-04   2.3687E-01   2.3687E-01   2.3546E-01 / 2.3546E-01   4.5651E-08 / 4.5651E-08   0.15% / 0.15%
1560   1.000E-04   2.2770E-01   2.2770E-01   2.2588E-01 / 2.2588E-01   4.7862E-08 / 4.7862E-08   0.39% / 0.39%
1570   1.000E-04   2.2797E-01   2.2797E-01   2.2327E-01 / 2.2327E-01   9.1156E-08 / 9.1156E-08   0.62% / 0.62%
1580   1.000E-04   2.2496E-01   2.2496E-01   2.2340E-01 / 2.2340E-01   4.5813E-08 / 4.5813E-08   0.19% / 0.19%
1590   1.000E-04   2.2819E-01   2.2819E-01   2.2600E-01 / 2.2600E-01   5.4509E-08 / 5.4509E-08   0.34% / 0.34%
1600   1.000E-04   2.2196E-01   2.2196E-01   2.2112E-01 / 2.2112E-01   2.5511E-08 / 2.5511E-08   0.09% / 0.09%
1610   1.000E-04   2.2559E-01   2.2559E-01   2.2498E-01 / 2.2498E-01   1.7631E-08 / 1.7631E-08   0.05% / 0.05%
1620   1.000E-04   2.2097E-01   2.2097E-01   2.2008E-01 / 2.2008E-01   2.7027E-08 / 2.7027E-08   0.06% / 0.06%
1630   1.000E-04   2.2590E-01   2.2590E-01   2.2505E-01 / 2.2505E-01   2.7046E-08 / 2.7046E-08   0.12% / 0.12%
1640   1.000E-04   2.1806E-01   2.1806E-01   2.1723E-01 / 2.1723E-01   2.4033E-08 / 2.4033E-08   0.17% / 0.17%
1650   1.000E-04   2.2513E-01   2.2513E-01   2.2357E-01 / 2.2357E-01   4.5024E-08 / 4.5024E-08   0.27% / 0.27%
1660   1.000E-04   2.3285E-01   2.3285E-01   2.3210E-01 / 2.3210E-01   2.3618E-08 / 2.3618E-08   0.11% / 0.11%
1670   1.000E-04   2.1619E-01   2.1619E-01   2.1532E-01 / 2.1532E-01   2.6111E-08 / 2.6111E-08   0.16% / 0.16%
1680   1.000E-04   2.1696E-01   2.1696E-01   2.1478E-01 / 2.1478E-01   5.1812E-08 / 5.1812E-08   0.43% / 0.43%
1690   1.000E-04   2.1491E-01   2.1491E-01   2.1305E-01 / 2.1305E-01   4.5271E-08 / 4.5271E-08   0.42% / 0.42%
1700   1.000E-04   2.1433E-01   2.1433E-01   2.1180E-01 / 2.1180E-01   6.8506E-08 / 6.8506E-08   0.44% / 0.44%
