y,z,TBKAN_Ux,TBKAN_Uy,TBKAN_Uz,DNS_Ux,DNS_Uy,DNS_Uz,Error_Ux,Error_Uy,Error_Uz,Mag_Error_TBKAN_vs_DNS,Mag_Error_RANS_vs_DNS
0.412127,0.381939,0.449787,0.0022752,0.00166089,0.4856737215168291,0.0046965490689237065,0.002671420160946014,-0.03588672151682909,-0.0024213490689237067,-0.0010105301609460143,0.035982508024680594,0.11614389402694923
0.418861,0.381939,0.436841,0.00233656,0.00149436,0.4725417938109646,0.004451711038766227,0.0019413207204901032,-0.03570079381096464,-0.002115151038766227,-0.0004469607204901033,0.035766189572492425,0.11265823165897366
0.425297,0.381939,0.422398,0.00234006,0.00124313,0.4572329931004427,0.004204481358556313,0.0012043991029041642,-0.03483499310044269,-0.0018644213585563125,3.8730897095835826e-05,0.03488487224274328,0.10747965585626024
0.43145,0.381939,0.406303,0.00225636,0.00089528,0.44029900136602385,0.00394498800601858,0.0004611802319853766,-0.03399600136602382,-0.00168862800601858,0.00043409976801462343,0.034040681779746916,0.10123013987832975
0.437332,0.381939,0.388366,0.00209078,0.000484899,0.42184916810745743,0.003631733912737619,-0.0003469191057758545,-0.03348316810745744,-0.0015409539127376188,0.0008318181057758544,0.033528927910604786,0.0942097499609336
0.442953,0.381939,0.368364,0.00186852,7.58279e-05,0.40103491832087246,0.0033137988275234024,-0.0011278999197988266,-0.03267091832087243,-0.0014452788275234024,0.0012037278197988266,0.032725016355726444,0.08566430320089666
0.448327,0.381939,0.346143,0.00161427,-0.000304667,0.37830599050102126,0.0029910983237531807,-0.0018533803859776127,-0.03216299050102128,-0.0013768283237531808,0.0015487133859776127,0.032229677742009466,0.07617414975385302
0.453464,0.381939,0.321791,0.00135755,-0.000713661,0.3541584983356806,0.0026575533259894585,-0.0025355665692170124,-0.03236749833568059,-0.0013000033259894586,0.0018219055692170125,0.03244478844222926,0.0666174258804529
0.458375,0.381939,0.295651,0.00107652,-0.00119223,0.3279921968831223,0.0023184313478365774,-0.0031349480451954353,-0.032341196883122314,-0.0012419113478365773,0.0019427180451954352,0.03242328658590757,0.05674864673256169
0.463068,0.381939,0.268049,0.00076079,-0.00167125,0.30025090185458514,0.001983129399679402,-0.003583683397691959,-0.03220190185458516,-0.0012223393996794022,0.001912433397691959,0.03228179050426031,0.04685583630474365
0.467555,0.381939,0.239462,0.000503403,-0.002083,0.2709377964698998,0.0016588113088145332,-0.0039028350700129706,-0.031475796469899786,-0.001155408308814533,0.0018198350700129704,0.03154952505913017,0.03792012361177113
0.471844,0.381939,0.210627,0.000311663,-0.00238572,0.24087798779620168,0.001349052822354563,-0.0040676316223265275,-0.030250987796201667,-0.001037389822354563,0.0016819116223265275,0.030315462506694237,0.030431213660782646
0.475943,0.381939,0.1822,0.000153095,-0.00255343,0.21046213068260158,0.0010545477213160296,-0.004078753250414748,-0.028262130682601583,-0.0009014527213160295,0.0015253232504147478,0.02831761393104076,0.02452381684778588
0.479862,0.381939,0.154506,8.78557e-05,-0.00258608,0.1787810142620782,0.0007956802845406042,-0.003885719406351805,-0.024275014262078204,-0.0007078245845406042,0.0012996394063518046,0.024320082147335005,0.01976957874764114
0.483608,0.381939,0.127355,4.30365e-05,-0.0024803,0.14788418955956387,0.0005608047498264689,-0.003577245508174711,-0.02052918955956387,-0.0005177682498264688,0.0010969455081747109,0.020564994465862112,0.016003165401090386
0.487189,0.381939,0.100644,-4.39015e-05,-0.00223772,0.11680280359604454,0.0003670832612695794,-0.0031004826502981074,-0.016158803596044546,-0.0004109847612695794,0.0008627626502981075,0.016187038071255884,0.012558566398905563
0.490611,0.381939,0.0744843,-8.53423e-05,-0.00186094,0.086063060904566,0.00021418961884175637,-0.0024645452574467317,-0.011578760904565999,-0.0002995319188417564,0.0006036052574467318,0.011598351726100067,0.009406100434525626
0.493883,0.381939,0.0489522,-1.57074e-05,-0.00135355,0.056406056437488875,0.00010011000073733463,-0.0017345340832018836,-0.007453856437488873,-0.00011581740073733464,0.00038098408320188354,0.007464485135135647,0.006180640087805315
0.49701,0.381939,0.0242021,6.55237e-05,-0.00072988,0.028004178672051506,2.9206046034097342e-05,-0.0009469454340676454,-0.003802078672051505,3.6317653965902655e-05,0.00021706543406764534,0.003808443068121867,0.0030094939174921754
0.5,0.381939,0.0,0.0,0.0,,,,,,,,
0.0,0.390004,0.502773,6.13501e-07,-0.00273934,0.4991864986536511,-0.00026588389667849894,-0.0019238831805273836,0.0035865013463489137,0.00026649739767849894,-0.0008154568194726163,0.0036876798389714337,0.029368144758620644
0.0249124,0.390004,0.503156,-0.000340556,-0.00267134,0.4976447034712844,-0.0008050070159084789,-0.0022775805694983642,0.005511296528715626,0.0004644510159084789,-0.0003937594305016357,0.005544830985947209,0.03056037295182513
0.0487259,0.390004,0.504211,-0.000626013,-0.00248592,0.49655885681033013,-0.0012130140966089677,-0.002784888175957723,0.0076521431896698355,0.0005870010966089677,0.00029896817595772293,0.0076804457977949474,0.030603618668500848
0.0714891,0.390004,0.505751,-0.000825881,-0.00222458,0.49598782161969546,-0.0014492301581804905,-0.0033189603590819943,0.009763178380304494,0.0006233491581804906,0.0010943803590819944,0.009844078658208386,0.029510175279555215
0.0932481,0.390004,0.507609,-0.000930552,-0.00192347,0.49620711106062465,-0.0014828911068216404,-0.003710111405546592,0.011401888939375326,0.0005523391068216404,0.0017866414055465918,0.011554230281017748,0.02701027000246665
0.114047,0.390004,0.509656,-0.000939728,-0.001609,0.4972642093902182,-0.001479616935613461,-0.0038476622036110013,0.012391790609781794,0.000539888935613461,0.002238662203611001,0.012603950295099968,0.023188764151971547
0.133929,0.390004,0.511792,-0.000858944,-0.00129506,0.49921281582935423,-0.0015203897261080405,-0.003721248069131569,0.012579184170645796,0.0006614457261080404,0.0024261880691315687,0.012828085336261555,0.018055009903744933
0.152934,0.390004,0.513928,-0.000696779,-0.000981192,0.5018750717857946,-0.0013128550928896135,-0.003333052082242027,0.01205292821420545,0.0006160760928896134,0.002351860082242027,0.012295685183651352,0.011707140122891448
0.171101,0.390004,0.51597,-0.000463378,-0.000659238,0.5053718492109005,-0.0011195869765945636,-0.0028281152235788112,0.010598150789099536,0.0006562089765945636,0.0021688772235788113,0.010837686043635575,0.00466700351046582
0.188466,0.390004,0.517813,-0.000172026,-0.000321118,0.5091071320659528,-0.0007633315355733529,-0.002158215587945324,0.008705867934047151,0.0005913055355733529,0.0018370975879453241,0.008917214041902584,0.00524627068562188
0.205065,0.390004,0.519352,0.00016228,3.77668e-05,0.5131731774253989,-0.00037111616769801623,-0.0013967533362429384,0.006178822574601117,0.0005333961676980163,0.0014345201362429383,0.0063655485153599894,0.013736466053527614
0.220932,0.390004,0.520509,0.000524201,0.000414501,0.517142656900655,9.026832456651842e-05,-0.000536250016799355,0.003366343099345026,0.00043393267543348154,0.000950751016799355,0.0035248391346644095,0.022876004548201993
0.236099,0.390004,0.521236,0.000896557,0.000802996,0.5211053604138207,0.0005555488807189536,0.0003698105231899505,0.00013063958617931526,0.00034100811928104637,0.00043318547681004955,0.0005665711748861294,0.032347812399182094
0.250598,0.390004,0.521515,0.00126035,0.00119786,0.5249950471826378,0.0010361210626476506,0.0012783721041061107,-0.0034800471826378354,0.0002242289373523493,-8.05121041061107e-05,0.0034881928284771317,0.04203086365612139
0.264456,0.390004,0.52134,0.00159514,0.00158611,0.5280562834056203,0.0014983519595187793,0.0021699685014695347,-0.006716283405620249,9.67880404812208e-05,-0.0005838585014695348,0.006742308318308232,0.05122705609259338
0.277704,0.390004,0.5207,0.00188344,0.00194483,0.5308174605398643,0.0019897819608893285,0.0029807745838501083,-0.010117460539864287,-0.00010634196088932864,-0.0010359445838501082,0.010170914293669233,0.06032452711818503
0.290367,0.390004,0.519566,0.00211549,0.00225053,0.5327805732510967,0.002409995631827169,0.0036903485911370295,-0.013214573251096762,-0.00029450563182716917,-0.0014398185911370293,0.013296042920777736,0.06888110204326686
0.302471,0.390004,0.517905,0.00228465,0.00248973,0.5343042606002837,0.002870064385819708,0.004282951230756912,-0.016399260600283738,-0.000585414385819708,-0.001793221230756912,0.016507395331232015,0.07718116500840969
0.314042,0.390004,0.515685,0.00238515,0.00265441,0.5350594901486908,0.003235428109945788,0.004745889175983967,-0.01937449014869086,-0.000850278109945788,-0.002091479175983967,0.019505592186076965,0.08491012029057313
0.325102,0.390004,0.512875,0.0024189,0.00273785,0.5351594647450139,0.0036288853429657206,0.00509691078821849,-0.022284464745013888,-0.0012099853429657207,-0.00235906078821849,0.02244162652983221,0.09216558282505838
0.335674,0.390004,0.509435,0.00239616,0.00273748,0.5344029530019988,0.003954096058702025,0.005323285598224291,-0.024967953001998833,-0.0015579360587020248,-0.002585805598224291,0.025149795873223992,0.09873742781041954
0.34578,0.390004,0.505306,0.0023276,0.00265942,0.532672697684029,0.004238928834843697,0.0054331499366977246,-0.027366697684028995,-0.0019113288348436971,-0.0027737299366977245,0.027573227917776985,0.10450834474562018
0.35544,0.390004,0.50042,0.00222334,0.00252098,0.5300660818434061,0.004429551544333111,0.005406809200614092,-0.029646081843406114,-0.002206211544333111,-0.0028858292006140917,0.02986780119492226,0.10955631288992122
0.364674,0.390004,0.494719,0.00210092,0.00235025,0.5263154898670066,0.004611053884373533,0.005309666317888879,-0.03159648986700658,-0.002510133884373533,-0.0029594163178888787,0.03183389842567066,0.11367356620856735
0.373501,0.390004,0.488168,0.0019897,0.00217952,0.5216925666020005,0.004699516740378623,0.005092565164728817,-0.03352456660200048,-0.002709816740378623,-0.002913045164728817,0.03375982086371538,0.11706545278071616
0.381939,0.390004,0.480738,0.00191791,0.0020269,0.5155416941164904,0.004802170114169792,0.004839582797879271,-0.034803694116490425,-0.002884260114169792,-0.002812682797879271,0.035036085184876276,0.11917627397860717
0.390004,0.390004,0.472378,0.001902,0.00190001,0.5080785015593307,0.004813283809330628,0.004467505834051724,-0.03570050155933063,-0.0029112838093306283,-0.002567495834051724,0.03591090948255297,0.12016717584694046
0.397713,0.390004,0.462981,0.00193259,0.0017861,0.4993159545720023,0.004736878229378009,0.0039793634652187946,-0.03633495457200231,-0.0028042882293780086,-0.0021932634652187945,0.036508949051578615,0.12007729022296526
0.405083,0.390004,0.45242,0.0019899,0.00167603,0.4891041056503551,0.004628747020884199,0.0034366069768653204,-0.036684105650355125,-0.0026388470208841986,-0.0017605769768653204,0.03682100965831212,0.11884184772043706
0.412127,0.390004,0.44059,0.0020689,0.00156742,0.4771385258766114,0.0045256769861469984,0.002884352921848447,-0.03654852587661139,-0.0024567769861469986,-0.0013169329218484472,0.03665466967841399,0.11619271224647006
0.418861,0.390004,0.427382,0.00214625,0.00144612,0.46365333645086065,0.004326039254984129,0.0022120917097578317,-0.03627133645086067,-0.0021797892549841285,-0.0007659717097578318,0.03634484890308154,0.11237158317315099
0.425297,0.390004,0.412684,0.00217789,0.00128669,0.4481051555871006,0.004111732252947762,0.001518571453468556,-0.03542115558710063,-0.0019338422529477615,-0.00023188145346855586,0.03547466388837727,0.1069553941746221
0.43145,0.390004,0.396384,0.00213288,0.00105456,0.4309318066557992,0.003890460544354068,0.0008298160789484947,-0.03454780665579921,-0.0017575805443540678,0.00022474392105150526,0.03459321528748702,0.10044893503286341
0.437332,0.390004,0.37834,0.00200593,0.00074962,0.4122831697679573,0.0036064705168026164,6.948590804782941e-05,-0.033943169767957304,-0.0016005405168026164,0.0006801340919521706,0.03398769021609637,0.09316488054818586
0.442953,0.390004,0.358346,0.00180669,0.000418548,0.39140093171334844,0.0033207937402086837,-0.000647879449339683,-0.033054931713348445,-0.0015141037402086838,0.001066427449339683,0.033106771032750205,0.08439299296409927
0.448327,0.390004,0.336253,0.00155817,0.000100384,0.3686761218634495,0.0029985950019187973,-0.0013721267867170413,-0.03242312186344948,-0.0014404250019187973,0.0014725107867170413,0.032488489401251736,0.07489809089086308
0.453464,0.390004,0.312194,0.00131146,-0.00026033,0.34465954907525453,0.0026818044765947614,-0.0020115309469056386,-0.03246554907525451,-0.0013703444765947614,0.0017512009469056386,0.03254161067769596,0.06528425370269884
0.458375,0.390004,0.286514,0.0010561,-0.000727566,0.31902975702826575,0.002355367363045995,-0.0025617978190805146,-0.03251575702826576,-0.001299267363045995,0.0018342318190805145,0.032593357562055766,0.055399941200462294
0.463068,0.390004,0.25943,0.000748532,-0.00122736,0.2913073577459447,0.002020182125299307,-0.003010010146033992,-0.03187735774594469,-0.001271650125299307,0.0017826501460339917,0.03195247834593224,0.04550784780676992
0.467555,0.390004,0.231476,0.000482326,-0.00168414,0.2630424231284408,0.0016958542166491115,-0.0033112731946383744,-0.031566423128440796,-0.0012135282166491116,0.0016271331946383744,0.031631618395040424,0.036815368849580137
0.471844,0.390004,0.203482,0.000296203,-0.00206308,0.2333856257457753,0.0013820709820541958,-0.003482949147016746,-0.029903625745775292,-0.0010858679820541957,0.0014198691470167458,0.029957002026446095,0.029441540262197415
0.475943,0.390004,0.175941,0.000145566,-0.00231086,0.20400866090758468,0.0010860637326169877,-0.0035139444147718932,-0.028067660907584696,-0.0009404977326169877,0.0012030844147718931,0.02810917175793842,0.02392498597779021
0.479862,0.390004,0.149119,7.39639e-05,-0.00242183,0.17353115244573042,0.0008171073517893524,-0.0033744114279802414,-0.024412152445730417,-0.0007431434517893524,0.0009525814279802416,0.024442030615324333,0.01923769671559235
0.483608,0.390004,0.122876,2.35656e-05,-0.00239009,0.14266703304834313,0.0005821292270454479,-0.0030677968834441484,-0.019791033048343135,-0.0005585636270454479,0.0006777068834441483,0.01981050905620388,0.015472732909840387
0.487189,0.390004,0.0970828,-4.68885e-05,-0.00219829,0.1128091624738882,0.0003812632732773399,-0.0026663505288037396,-0.0157263624738882,-0.0004281517732773399,0.0004680605288037397,0.015739150906567467,0.01235972790330876
0.490611,0.390004,0.0718383,-7.45907e-05,-0.00185531,0.08383628900728968,0.00021964961219562575,-0.002184190394112507,-0.011997989007289683,-0.00029424031219562577,0.0003288803941125069,0.012006101777596118,0.009215177046035323
0.493883,0.390004,0.0472167,-1.65202e-05,-0.0013651,0.054652596418052674,0.00010298006000760626,-0.0015106839520537508,-0.007435896418052673,-0.00011950026000760626,0.00014558395205375085,0.0074382814237729696,0.006038541841119569
0.49701,0.390004,0.0233495,5.68343e-05,-0.000741918,0.026703179153116596,3.111544653185794e-05,-0.0007711197290809878,-0.0033536791531165976,2.571885346814206e-05,2.9201729080987715e-05,0.0033539048976460105,0.002877669998508041
0.5,0.390004,0.0,0.0,0.0,,,,,,,,
0.0,0.397713,0.492681,1.18849e-06,-0.00257734,0.4898145189912455,-0.00017862023882477798,-0.00176041958097891,0.0028664810087544734,0.00017980872882477798,-0.00081692041902109,0.002986034749215963,0.028956081778295558
0.0249124,0.397713,0.493106,-0.000463487,-0.00251517,0.4881886890660333,-0.000747428010134633,-0.002108491396281769,0.00491731093396669,0.000283941010134633,-0.00040667860371823095,0.004942262316517289,0.030230536145349946
0.0487259,0.397713,0.494271,-0.000858926,-0.00234835,0.4868836355421332,-0.001246757924088768,-0.0026290834777729817,0.007387364457866807,0.000387831924088768,0.0002807334777729818,0.007402862859748157,0.03052656917905695
0.0714891,0.397713,0.495956,-0.00114862,-0.00211774,0.48612275432073443,-0.0015878716830328933,-0.0032158960072668366,0.009833245679265579,0.00043925168303289336,0.0010981560072668367,0.009904120821463087,0.02968921370153498
0.0932481,0.397713,0.497972,-0.00132321,-0.00185773,0.48614142881874317,-0.0019078442082958664,-0.0036749136566025116,0.011830571181256855,0.0005846342082958663,0.0018171836566025117,0.011983587445924456,0.02758328076096151
0.114047,0.397713,0.500179,-0.00138821,-0.00158919,0.4872343065044863,-0.0020089600617209775,-0.0038280350189812975,0.012944693495513748,0.0006207500617209775,0.002238845018981297,0.013151534030330451,0.023784102094738194
0.133929,0.397713,0.50248,-0.00135723,-0.00131724,0.48923073526737254,-0.0021654643430075483,-0.0037274017130953805,0.013249264732627497,0.0008082343430075483,0.0024101617130953806,0.013490927995943588,0.018739427985424592
0.152934,0.397713,0.5048,-0.00124391,-0.00103957,0.49210976668964923,-0.0021586955612506852,-0.003413232820623605,0.012690233310350796,0.0009147855612506852,0.002373662820623605,0.012942686323952244,0.012386955216880267
0.171101,0.397713,0.507052,-0.00105773,-0.000753713,0.49560957243449905,-0.001967408874484358,-0.0029090494077501482,0.011442427565500901,0.0009096788744843581,0.002155336407750148,0.011679132642323715,0.005401149010183978
0.188466,0.397713,0.509129,-0.000805835,-0.000450679,0.4995479883454415,-0.0017194396169370354,-0.0022819456492567565,0.009581011654558547,0.0009136046169370355,0.0018312666492567564,0.009797142198700365,0.005132364088205243
0.205065,0.397713,0.510916,-0.000497617,-0.000122005,0.503897702450876,-0.0014352209589311071,-0.0015685352280934307,0.007018297549124086,0.0009376039589311071,0.0014465302280934308,0.0072268977696265,0.013562144220417127
0.220932,0.397713,0.512313,-0.000146645,0.000232812,0.5084903752794919,-0.0010743051286168175,-0.0007734056890284589,0.0038226247205080943,0.0009276601286168176,0.0010062176890284589,0.004060232395538306,0.023094505108966067
0.236099,0.397713,0.513251,0.000231094,0.000612326,0.512762215636412,-0.0006190102718060511,0.00010944299345281601,0.0004887843635880129,0.0008501042718060512,0.000502883006547184,0.0011020339129559356,0.03276368715630098
0.250598,0.397713,0.513704,0.000618254,0.00100612,0.5166552928213646,-0.00013826247416241923,0.0010176317449870395,-0.002951292821364526,0.0007565164741624192,-1.1511744987039363e-05,0.003046732514250237,0.04242933542870088
0.264456,0.397713,0.513658,0.000995686,0.00139828,0.5201731469147256,0.0003664067470179713,0.0018866885441417237,-0.006515146914725656,0.0006292792529820287,-0.0004884085441417237,0.006563663200125635,0.051934522200648744
0.277704,0.397713,0.5131,0.00134354,0.00177168,0.5229371485764548,0.0008583244987620146,0.0026972284852524154,-0.00983714857645479,0.00048521550123798547,-0.0009255484852524153,0.009892500502726354,0.061024932999384836
0.290367,0.397713,0.512013,0.00164686,0.00210512,0.5253243874471355,0.0014003725529656656,0.003393931080907061,-0.013311387447135448,0.00024648744703433434,-0.0012888110809070614,0.013375904673388245,0.06992225857981062
0.302471,0.397713,0.51036,0.00189579,0.00238116,0.5268484447005397,0.0018606361306748784,0.003986523399187384,-0.016488444700539673,3.515386932512166e-05,-0.0016053633991873844,0.016566449108989342,0.07821817955562671
0.314042,0.397713,0.508099,0.00208136,0.00258742,0.5277436561490466,0.0023558507978745946,0.004465351679637536,-0.019644656149046646,-0.0002744907978745946,-0.0018779316796375357,0.01973612139721937,0.08606123779904296
0.325102,0.397713,0.505195,0.00219881,0.00271357,0.5278426956956237,0.0027503064967125098,0.004816649624033576,-0.02264769569562375,-0.0005514964967125099,-0.002103079624033576,0.022751817786992007,0.09331429230986041
0.335674,0.397713,0.501604,0.0022514,0.0027553,0.5270055795080836,0.0031656807755780078,0.005070500235745103,-0.025401579508083527,-0.0009142807755780076,-0.0023152002357451026,0.025523250243134683,0.09981433330543453
0.34578,0.397713,0.497271,0.00224528,0.00271491,0.525229759870772,0.003485775844315862,0.005194714877928858,-0.02795875987077201,-0.001240495844315862,-0.0024798048779288576,0.028095916352449797,0.10555077997350651
0.35544,0.397713,0.492141,0.00218525,0.00260488,0.5222755371963199,0.003792289380496153,0.005231480424441871,-0.03013453719631992,-0.001607039380496153,-0.0026266004244418707,0.030291449905815542,0.11030761681178165
0.364674,0.397713,0.486171,0.00208153,0.00244956,0.5182106338576707,0.0040421131873093555,0.005177139997214735,-0.032039633857670724,-0.0019605831873093556,-0.002727579997214735,0.03221524044313757,0.11413125511166745
0.373501,0.397713,0.479341,0.00195955,0.00227589,0.5133322817040222,0.004183814928170918,0.005000746285892076,-0.033991281704022214,-0.002224264928170918,-0.002724856285892076,0.03417278783084067,0.11731264906692107
0.381939,0.397713,0.47163,0.00185465,0.00209874,0.5071348374399818,0.004295210107227671,0.004753453120263783,-0.035504837439981785,-0.002440560107227671,-0.002654713120263783,0.03568749524731911,0.11939634311716148
0.390004,0.397713,0.46298,0.00178758,0.00193078,0.49920508757097615,0.0043859884009357225,0.004444753172718698,-0.036225087570976144,-0.0025984084009357225,-0.002513973172718698,0.03640506498903817,0.11999083620121778
0.397713,0.397713,0.453289,0.00176675,0.00176542,0.4901319612349118,0.004358176918954769,0.004002104636158642,-0.03684296123491182,-0.002591426918954769,-0.0022366846361586415,0.03700164920912481,0.11963867493591757
0.405083,0.397713,0.442447,0.00178966,0.00160608,0.4791955690227927,0.004359686248270787,0.0035660322328454975,-0.03674856902279272,-0.002570026248270787,-0.0019599522328454973,0.03689042928585675,0.1177486824961146
0.412127,0.397713,0.430353,0.00183855,0.00147984,0.46722574914058196,0.004257258585474697,0.0030144743596208284,-0.03687274914058197,-0.0024187085854746973,-0.0015346343596208283,0.03698384624431951,0.11509548463141016
0.418861,0.397713,0.416894,0.00190376,0.00138135,0.453192417008443,0.004137849644273346,0.0024356679617951412,-0.036298417008442996,-0.0022340896442733463,-0.0010543179617951413,0.036382383377426455,0.11078257973309455
0.425297,0.397713,0.40195,0.00195722,0.00128589,0.4373520961947276,0.003973515807517489,0.0018097213041616891,-0.03540209619472762,-0.002016295807517489,-0.0005238313041616891,0.035463336884723355,0.10507696884294826
0.43145,0.397713,0.385435,0.00194828,0.00115569,0.4201136219595036,0.003763161936396397,0.0011367066700185568,-0.03467862195950355,-0.0018148819363963972,1.898332998144319e-05,0.03472608497685906,0.09849337941422076
0.437332,0.397713,0.367269,0.00185568,0.000964229,0.40132270113485347,0.0035084138379359005,0.0004241064907506871,-0.034053701134853454,-0.0016527338379359006,0.0005401225092493129,0.03409806185761847,0.09101639018433602
0.442953,0.397713,0.347299,0.00169035,0.000723425,0.38041123284105144,0.0032387952042972753,-0.00026591171456883186,-0.033112232841051414,-0.0015484452042972754,0.0009893367145688318,0.03316317887967782,0.08218374038246856
0.448327,0.397713,0.325386,0.00147077,0.000461894,0.3578361416734095,0.0029568840994085716,-0.0009048759463358246,-0.03245014167340948,-0.0014861140994085716,0.0013667699463358247,0.03251289420871378,0.0725656869405291
0.453464,0.397713,0.301692,0.00124377,0.00014285,0.3341722379853356,0.0026584004392332765,-0.0014991572362040265,-0.03248023798533556,-0.0014146304392332765,0.0016420072362040264,0.032552468825380765,0.06306636071634163
0.458375,0.397713,0.276568,0.00102768,-0.000311214,0.30855536544641543,0.002332280061462322,-0.002048667147309402,-0.03198736544641545,-0.0013046000614623222,0.0017374531473094022,0.03206107098900465,0.053181702869961614
0.463068,0.397713,0.250133,0.000760601,-0.000826185,0.2820500743708039,0.0020149654205828824,-0.002449531188689214,-0.03191707437080393,-0.0012543644205828823,0.001623346188689214,0.03198293794102389,0.04383866194219953
0.467555,0.397713,0.222954,0.000496069,-0.00131435,0.25410433327759996,0.0016916813998299786,-0.002748482040799077,-0.031150333277599945,-0.0011956123998299786,0.0014341320407990769,0.031206241155041795,0.03521565533136929
0.471844,0.397713,0.195936,0.000316107,-0.00176047,0.2251785256303446,0.0013777964679512038,-0.0029256885575917966,-0.0292425256303446,-0.0010616894679512038,0.0011652185575917965,0.029284982910267775,0.028053059427980528
0.475943,0.397713,0.169409,0.000176491,-0.00208491,0.19679602803510862,0.0010882895603695371,-0.0029701001636034605,-0.027387028035108618,-0.0009117985603695371,0.0008851901636034603,0.027416495816137,0.022852139098667186
0.479862,0.397713,0.143548,9.00853e-05,-0.00226723,0.16682044159024714,0.000818727922167015,-0.0028444351139918643,-0.023272441590247134,-0.000728642622167015,0.0005772051139918645,0.023290998763168605,0.018295462807072404
0.483608,0.397713,0.118269,3.31107e-05,-0.00230318,0.13817387022817434,0.0005841998160327982,-0.0026427501879097955,-0.019904870228174346,-0.0005510891160327982,0.00033957018790979534,0.019915392688239626,0.014987440716588288
0.487189,0.397713,0.0934356,-2.56494e-05,-0.00215965,0.10866439141431938,0.00038238199870140423,-0.0022670127451530383,-0.01522879141431939,-0.00040803139870140425,0.0001073627451530384,0.015234635024253814,0.01174684623298325
0.490611,0.397713,0.0691376,-5.43497e-05,-0.00184919,0.08057966378516626,0.00022137778219982415,-0.001845771072682976,-0.011442063785166268,-0.00027572748219982415,-3.418927317023991e-06,0.011445386013469255,0.008536384025599343
0.493883,0.397713,0.0454483,-1.32803e-05,-0.00137463,0.05320345334904988,0.00010336428623507737,-0.001337907104625944,-0.00775515334904988,-0.00011664458623507737,-3.672289537405603e-05,0.007756117456422523,0.005840695878794719
0.49701,0.397713,0.0224809,5.06925e-05,-0.000752781,0.025743336692891,3.104141979821334e-05,-0.0006574668433467516,-0.0032624366928909986,1.9651080201786664e-05,-9.531415665324841e-05,0.0032638878854110744,0.00274676978798567
0.5,0.397713,0.0,0.0,0.0,,,,,,,,
0.0,0.405083,0.481801,1.77675e-06,-0.00247136,0.47973758769876507,-8.833263882336538e-05,-0.0015777066733731085,0.0020634123012349126,9.010938882336538e-05,-0.0008936533266268917,0.0022504235812470922,0.028589878854906763
0.0249124,0.405083,0.482262,-0.000574997,-0.00241276,0.4779828874724651,-0.000701336875022443,-0.0019275893764462856,0.004279112527534934,0.0001263398750224429,-0.00048517062355371435,0.004308382100195687,0.030008097844495336
0.0487259,0.405083,0.483522,-0.00107334,-0.0022565,0.4763281689211298,-0.0013313518598171527,-0.0024955806452718345,0.0071938310788702275,0.00025801185981715264,0.00023908064527183468,0.007202425651547476,0.030737108726372774
0.0714891,0.405083,0.485331,-0.00145105,-0.00204428,0.47546249103993177,-0.001749290383886709,-0.0031121084562598183,0.009868508960068245,0.00029824038388670906,0.0010678284562598184,0.009930592833941302,0.030051403093599004
0.0932481,0.405083,0.487475,-0.001697,-0.00180987,0.47541061658252587,-0.0021252774416885695,-0.0035812846927556854,0.012064383417474123,0.00042827744168856953,0.0017714146927556853,0.01220125726409351,0.028063840923998273
0.114047,0.405083,0.489806,-0.00181971,-0.00157335,0.4764329458248284,-0.0024980198049289063,-0.003758237814268439,0.013373054175171595,0.0006783098049289063,0.002184887814268439,0.013567329026911518,0.02457558357785693
0.133929,0.405083,0.49223,-0.00184039,-0.00133854,0.4784609801761784,-0.0027353778072587015,-0.003679721604781469,0.013769019823821615,0.0008949878072587016,0.002341181604781469,0.013995286399016689,0.019586116569076516
0.152934,0.405083,0.494683,-0.00177974,-0.00109634,0.4813864005689383,-0.0028200306600578073,-0.0033884453619077936,0.013296599431061706,0.0010402906600578074,0.0022921053619077937,0.013532756854299883,0.013281685581864043
0.171101,0.405083,0.497088,-0.00164876,-0.000838429,0.48519973441052067,-0.002888640738599486,-0.002981484287947518,0.011888265589479308,0.0012398807385994859,0.002143055287947518,0.012143345870852383,0.006385010090597685
0.188466,0.405083,0.499342,-0.00145062,-0.000560058,0.48942958785596685,-0.0027698228613072104,-0.002413694572546796,0.009912412144033156,0.0013192028613072105,0.001853636572546796,0.010170161220233441,0.005208592481394547
0.205065,0.405083,0.501334,-0.00118875,-0.000260867,0.4939679506351459,-0.0025384808195004945,-0.0017298728565374533,0.0073660493648540215,0.0013497308195004945,0.0014690058565374532,0.007631411058062404,0.013264951152238252
0.220932,0.405083,0.502952,-0.00087069,6.46929e-05,0.498624255592523,-0.00219438376034471,-0.0009458660770509041,0.004327744407476963,0.0013236937603447103,0.001010558977050904,0.004637107533120385,0.02269903841953672
0.236099,0.405083,0.504108,-0.000510591,0.000422469,0.5031921660553742,-0.001781370367392243,-9.557480520325522e-05,0.000915833944625799,0.001270779367392243,0.0005180438052032552,0.0016498489018174204,0.03257233730793356
0.250598,0.405083,0.504756,-0.000126008,0.000803128,0.5074465884910583,-0.001321860381895022,0.0007707336965415491,-0.002690588491058299,0.001195852381895022,3.23943034584509e-05,0.0029445506853161703,0.04243560929108649
